,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,指定業態区分,,,,,,,,,,,,,,,,,
よりどりCDマスタ,variety_cd,更新ユーザーID,upd_operator_cd,VARCHAR,"20,",false,true,レコードを更新したユーザーコードです。,,,,,よりどりCDマスタupd_operator_cdドンキ,よりどりCDマスタupd_operator_cdユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,入力値が数字のみの場合は前0埋めする。入力値に文字が含まれている場合は0埋めしない,7,,,HALF_NUM,,,,,移行元無し。マスタ移行プログラムの実行ユーザーIDを入れる。初期移行時は登録ユーザーIDと同じ値が入る。,,,,,,,,,,
よりどりCDマスタ,variety_cd,更新日時,upd_date_time,TIMESTAMP,",",false,true,レコードを更新した日時です。,,,,,よりどりCDマスタupd_date_timeドンキ,よりどりCDマスタupd_date_timeユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,TIMESTAMP,,,,,移行元無し。マスタ移行プログラムの実行日時を入れる。初期移行時は登録日時と同じ値が入る。,,,,,,,,,,
よりどりCDマスタ,variety_cd,更新機能ID,upd_proc_cd,VARCHAR,"40,",false,true,レコードを更新した機能IDです。,,,,,よりどりCDマスタupd_proc_cdドンキ,よりどりCDマスタupd_proc_cdユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,不要,,,,HALF_NUM,,,,,移行元無し。マスタ移行プログラムのプログラムIDを入れる。初期移行時は登録機能IDと同じ値が入る。,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,納入管理単位区分,delivery_period_type,code:VARCHAR,"2,",true,true,"販売期限、納品期限の単位を識別する区分です。
11:日　　
12:週　　 
13:月　　 
14:年　　 
21:マイナス日　 
22:マイナス週　　
23:マイナス月　　 
24:マイナス年",,,,,メーカー賞味期間マスタdelivery_period_typeドンキ,メーカー賞味期間マスタdelivery_period_typeユニー,0,1,,,,,,,メーカー賞味期間テーブル,納入管理区分,,,,,,,メーカー賞味期間テーブル,ZZM_MAKER_YUKO_KIKAN,納入管理区分,NONYU_KANRI_KBN,CHAR,1,,,マッピングOK,,,移行元無し、要確認,OK,OK,OK,OK,OK,,,納入管理単位区分,,HALF_NUM,,,,,,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,賞味期間数(開始),maker_bbe_start,DECIMAL,"3,0",true,true,メーカー賞味期間を定める賞味期間開始数です。,,,,,メーカー賞味期間マスタmaker_bbe_startドンキ,メーカー賞味期間マスタmaker_bbe_startユニー,0,1,,,,,,,メーカー賞味期間テーブル,メーカー賞味期間（開始）,,,,,,,メーカー賞味期間テーブル,ZZM_MAKER_YUKO_KIKAN,メーカー賞味期間（開始）,YUKO_KIKAN_STR,CHAR,3,,,マッピングOK,,,移行元無し、要確認,OK,OK,OK,OK,OK,,,,,DECIMAL,,,,,,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,賞味期間数(終了),maker_bbe_end,DECIMAL,"3,0",false,false,メーカー賞味期間を定める賞味期間終了数です。,,,,,メーカー賞味期間マスタmaker_bbe_endドンキ,メーカー賞味期間マスタmaker_bbe_endユニー,0,1,,,,,,,メーカー賞味期間テーブル,メーカー賞味期間（終了）,,,,,,,メーカー賞味期間テーブル,ZZM_MAKER_YUKO_KIKAN,メーカー賞味期間（終了）,YUKO_KIKAN_END,CHAR,3,,,マッピングOK,,,移行元無し、要確認,OK,OK,OK,OK,OK,,,,,DECIMAL,,,,,,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,販売許容日数,selling_life,DECIMAL,"3,0",false,true,販売許容日数です。,,,,,メーカー賞味期間マスタselling_lifeドンキ,メーカー賞味期間マスタselling_lifeユニー,0,1,,,,,,,メーカー賞味期間テーブル,販売期限,,,,,,,メーカー賞味期間テーブル,ZZM_MAKER_YUKO_KIKAN,販売期限,NONYU_SALES_KIGEN,CHAR,3,,,マッピングOK,,,移行元無し、要確認,OK,OK,OK,OK,OK,,,,,DECIMAL,,,,,,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,納品期限数,delivery_deadline_value,DECIMAL,"3,",false,true,納品期限日までの期間数です。,,,,,メーカー賞味期間マスタdelivery_deadline_valueドンキ,メーカー賞味期間マスタdelivery_deadline_valueユニー,0,1,,,,,,,メーカー賞味期間テーブル,納品期限,,,,,,,メーカー賞味期間テーブル,ZZM_MAKER_YUKO_KIKAN,納品期限,NONYU_NOHIN_KIGEN,CHAR,3,,,マッピングOK,,,移行元無し、要確認,OK,OK,OK,OK,OK,,,,,DECIMAL,,,,,,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,DC納品期限日数,dc_delivery_deadline_days,DECIMAL,"3,",false,true,DCへの納品期限日までの日数です。,,,,,メーカー賞味期間マスタdc_delivery_deadline_daysドンキ,メーカー賞味期間マスタdc_delivery_deadline_daysユニー,0,1,,,,,,,メーカー賞味期間テーブル,DC期限日数,,,,,,,メーカー賞味期間テーブル,ZZM_MAKER_YUKO_KIKAN,DC期限日数,DC_KIGEN_DAYS,CHAR,3,,,マッピングOK,,,移行元無し、要確認,OK,OK,OK,OK,OK,,,,,DECIMAL,,,,,,,,,,,,,,,
メーカー賞味期間マスタ,maker_best_before,予備区分1,rsv_type1,VARCHAR,"2,",false,false,予備区分1です。,,,,,メーカー賞味期間マスタrsv_type1ドンキ,メーカー賞味期間マスタrsv_type1ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,ALL,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
